site_id,property_name,floorplan_id,unit_key,name,beds,baths,price_low,price_high,price_range,all_in_price_range,per_bed_pricing,square_feet,units_available,availability,availability_description,available_date,deposit,deposit_description,application_fees,admin_fee,max_occupants,unit_number,is_unit,is_new,raw_unit_floorplans
"0zm5l03","616 at the Village","2010136","842dn60","A2B","1","1.5","2017","2017","$2,017","$2,054","false","1,156 sq. ft.","1","FutureDate","Available Soon","2026-11-04T23:59:59.000Z",,"",,,,"","false","false","[]"
"0zm5l03","616 at the Village","2030336","nmnnd7q","A2C","1","1.5",,,"","","false","1,258 sq. ft.","0","AvailableSoon","Available Soon","",,"",,,,"","false","false","[]"
"0zm5l03","616 at the Village","2382033","7nw6ntw","A2A","1","1.5",,,"","","false","1,070 sq. ft.","0","AvailableSoon","Available Soon","",,"",,,,"","false","false","[]"
"0zm5l03","616 at the Village","2030341","12g1br5","B2G","2","2","2485","2530","$2,485 - $2,530","$2,522 - $2,567","false","1,187 sq. ft.","2","AvailableNow","Rentals Available","2026-08-27T23:59:59.000Z",,"",,,,"","false","false","[]"
"0zm5l03","616 at the Village","2030338","dr5p0ck","B2D","2","2","2435","2435","$2,435","$2,472","false","1,069 sq. ft.","1","AvailableNow","Rentals Available","2026-09-02T23:59:59.000Z",,"",,,,"","false","false","[]"
"0zm5l03","616 at the Village","2030344","5nl5elq","B2J","2","2","2630","2630","$2,630","$2,667","false","1,328 sq. ft.","1","FutureDate","Available Soon","2026-09-12T23:59:59.000Z",,"",,,,"","false","false","[]"
"0zm5l03","616 at the Village","2010138","33wxbgd","B2A","2","2",,,"","","false","1,001 sq. ft.","0","AvailableSoon","Available Soon","",,"",,,,"","false","false","[]"
"0zm5l03","616 at the Village","2010139","6tv23kt","B2B","2","2",,,"","","false","1,001 sq. ft.","0","AvailableSoon","Available Soon","",,"",,,,"","false","false","[]"
"0zm5l03","616 at the Village","2030339","enkeenq","B2E","2","2",,,"","","false","1,097 sq. ft.","0","AvailableSoon","Available Soon","",,"",,,,"","false","false","[]"
"0zm5l03","616 at the Village","2030340","rgv27d0","B2F","2","2",,,"","","false","1,113 sq. ft.","0","AvailableSoon","Available Soon","",,"",,,,"","false","false","[]"
"0zm5l03","616 at the Village","2030342","dxjp5lj","B2H","2","2",,,"","","false","1,223 sq. ft.","0","AvailableSoon","Available Soon","",,"",,,,"","false","false","[]"
"0zm5l03","616 at the Village","2030343","t5l0nx9","B2I","2","2",,,"","","false","1,305 sq. ft.","0","AvailableSoon","Available Soon","",,"",,,,"","false","false","[]"
"0zm5l03","616 at the Village","2365479","x6v6p8n","B2C","2","2",,,"","","false","1,050 sq. ft.","0","AvailableSoon","Available Soon","",,"",,,,"","false","false","[]"
"0zm5l03","616 at the Village","2030337","zzrzz8y","B3","2","2.5",,,"","","false","1,517 sq. ft.","0","AvailableSoon","Available Soon","",,"",,,,"","false","false","[]"
"0zm5l03","616 at the Village","2010140","l56edlf","C2A","3","2","3430","3430","$3,430","$3,467","false","1,317 sq. ft.","1","FutureDate","Available Soon","2026-09-24T23:59:59.000Z",,"",,,,"","false","false","[]"
"ocp2k0px98","Liberty station male only townhome- 5 miles from Centennial","1","q2j0gkx","","1","2.5","900","900","$900","$900","true","1,526 sq. ft.","1","AvailableNow","Rentals Available","2026-08-01T23:59:59.000Z",,"","N/A","N/A","3","","false","false","[]"
"z8cfdjw","Campus Crossings Raleigh","778007","0x8v0q2","2 Bedroom 2 Bathroom","2","2","755","870","$755 - $870","$755 - $870","true","876 sq. ft.","5","AvailableNow","Rentals Available","2026-08-13T23:59:59.000Z",,"",,,"2","","false","false","[]"
"z8cfdjw","Campus Crossings Raleigh","778011","p5behst","3 Bedroom 3 Bathroom","3","3","695","805","$695 - $805","$695 - $805","true","1,163 sq. ft.","5","AvailableNow","Rentals Available","2026-08-13T23:59:59.000Z",,"",,,"3","","false","false","[]"
"z8cfdjw","Campus Crossings Raleigh","778015","55c48km","4 Bedroom 4 Bathroom","4","4","685","795","$685 - $795","$685 - $795","true","1,393 sq. ft.","5","AvailableNow","Rentals Available","2026-08-13T23:59:59.000Z",,"",,,"4","","false","false","[]"
"ocp6mp93ms","Newly Renovated - All Girls Unit Room with Private Bathroom","1","q2j0gkx","","4","4","645","645","$645","$645","true","1,330 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","1","","false","false","[]"
"75medjw","Brickside","6076660","telmqr9","S2A","0","1","1599","1599","$1,599","$1,618","true","480 sq. ft.","19","AvailableNow","Rentals Available","",,"",,,"1","","false","false","[]"
"75medjw","Brickside","6076659","mj2t3wk","S1D","0","1","1499","1499","$1,499","$1,518","true","432 sq. ft.","7","AvailableNow","Rentals Available","",,"",,,"1","","false","false","[]"
"75medjw","Brickside","6076666","dj123pk","A2A","1","1","1775","1775","$1,775","$1,794","true","540 sq. ft.","12","AvailableNow","Rentals Available","",,"",,,"1","","false","false","[]"
"75medjw","Brickside","6076662","gkfvrsx","A1B","1","1","1749","1749","$1,749","$1,768","true","500 sq. ft.","8","AvailableNow","Rentals Available","",,"",,,"1","","false","false","[]"
"75medjw","Brickside","6076663","1fzndx6","A1C","1","1","1749","1749","$1,749","$1,768","true","500 sq. ft.","8","AvailableNow","Rentals Available","",,"",,,"1","","false","false","[]"
"75medjw","Brickside","6076667","ptfrhnv","A2B","1","1","1775","1775","$1,775","$1,794","true","540 sq. ft.","8","AvailableNow","Rentals Available","",,"",,,"1","","false","false","[]"
"75medjw","Brickside","6076661","gqtvx1y","A1A","1","1","1749","1749","$1,749","$1,768","true","477 sq. ft.","4","AvailableNow","Rentals Available","",,"",,,"1","","false","false","[]"
"75medjw","Brickside","6076664","exksghq","A1D","1","1","1749","1749","$1,749","$1,768","true","507 sq. ft.","4","AvailableNow","Rentals Available","",,"",,,"1","","false","false","[]"
"75medjw","Brickside","6076665","s84eb74","A1E","1","1","1749","1749","$1,749","$1,768","true","513 sq. ft.","4","AvailableNow","Rentals Available","",,"",,,"1","","false","false","[]"
"75medjw","Brickside","6076669","h3by1g3","A3B","1","1","1825","1825","$1,825","$1,844","true","652 sq. ft.","4","AvailableNow","Rentals Available","",,"",,,"1","","false","false","[]"
"75medjw","Brickside","6076670","zmmcy5z","A4A","1","1","1825","1825","$1,825","$1,844","true","667 sq. ft.","4","AvailableNow","Rentals Available","",,"",,,"1","","false","false","[]"
"75medjw","Brickside","6076671","4qrb50h","A4B","1","1","1825","1825","$1,825","$1,844","true","688 sq. ft.","4","AvailableNow","Rentals Available","",,"",,,"1","","false","false","[]"
"75medjw","Brickside","6076668","xwm9f4q","A3A","1","1","1825","1825","$1,825","$1,844","true","635 sq. ft.","1","AvailableNow","Rentals Available","",,"",,,"1","","false","false","[]"
"75medjw","Brickside","6076672","dvmelwh","B1A","2","2","1195","1195","$1,195","$1,214","true","954 sq. ft.","4","AvailableNow","Rentals Available","",,"",,,"2","","false","false","[]"
"75medjw","Brickside","6076673","6hs70ls","D1A","4","4","999","999","$999","$1,018","true","1,369 sq. ft.","4","AvailableNow","Rentals Available","",,"",,,"4","","false","false","[]"
"75medjw","Brickside","4297716","k7dzddb","D2A","4","4","999","999","$999","$1,018","true","1,467 sq. ft.","3","AvailableNow","Rentals Available","",,"",,,"4","","false","true","[]"
"75medjw","Brickside","6076674","nq4fzhn","D1B","4","4","999","999","$999","$1,018","true","1,369 sq. ft.","2","AvailableNow","Rentals Available","",,"",,,"4","","false","false","[]"
"75medjw","Brickside","4297717","7x5h6nx","D4A","4","4","1225","1225","$1,225","$1,244","true","1,762 sq. ft.","1","AvailableNow","Rentals Available","",,"",,,"4","","false","true","[]"
"75medjw","Brickside","4297718","7rjh3ey","D3A","4","4.5","1109","1109","$1,109","$1,128","true","1,729 sq. ft.","2","AvailableNow","Rentals Available","",,"",,,"4","","false","true","[]"
"ocp6wsb4yt","We have 1 bedroom open In a luxury 5 bed 5 full bath house 1/1/27-6/30/27","1","q2j0gkx","","1","1","1200","1200","$1,200","$1,200","true","","1","FutureDate","Available Soon","2027-01-01T23:59:59.000Z",,"","N/A","N/A","5","","false","false","[]"
"tv2h1cb","Gorman Crossings","756248","kvhg6f8","2B","2","1.5","1295","1325","$1,295 - $1,325","$1,295 - $1,325","false","985 sq. ft.","1","CallForAvailability","Rentals Available","",,"",,,,"","false","false","[]"
"tv2h1cb","Gorman Crossings","756249","0lkxp30","2C","2","1.5","1335","1375","$1,335 - $1,375","$1,335 - $1,375","false","1,035 sq. ft.","1","CallForAvailability","Rentals Available","",,"",,,,"","false","false","[]"
"tv2h1cb","Gorman Crossings","756247","bxcq0mb","2F","2","2.5","1595","1635","$1,595 - $1,635","$1,595 - $1,635","false","1,185 sq. ft.","1","CallForAvailability","Rentals Available","",,"",,,,"","false","false","[]"
"tv2h1cb","Gorman Crossings","756250","swfys74","2E","2","2.5","1595","1635","$1,595 - $1,635","$1,595 - $1,635","false","1,125 sq. ft.","1","CallForAvailability","Rentals Available","",,"",,,,"","false","false","[]"
"tv2h1cb","Gorman Crossings","756251","w591htk","3A","3","1.5","1575","1625","$1,575 - $1,625","$1,575 - $1,625","false","1,315 sq. ft.","1","CallForAvailability","Rentals Available","",,"",,,,"","false","false","[]"
"tv2h1cb","Gorman Crossings","756252","9tmfzv6","3B","3","2","1645","1695","$1,645 - $1,695","$1,645 - $1,695","false","1,115 sq. ft.","2","CallForAvailability","Rentals Available","2026-02-05T23:59:59.000Z",,"",,,,"","false","false","[]"
"tv2h1cb","Gorman Crossings","5827422","gsfpqrz","3E","3","2.5","1845","1895","$1,845 - $1,895","$1,845 - $1,895","false","1,315 sq. ft.","0","CallForAvailability","Available Soon","",,"",,,,"","false","false","[]"
"tv2h1cb","Gorman Crossings","756253","ybn37lr","3C","3","2.5","1975","2025","$1,975 - $2,025","$1,975 - $2,025","false","1,485 sq. ft.","0","CallForAvailability","Available Soon","",,"",,,,"","false","false","[]"
"tv2h1cb","Gorman Crossings","756254","w0x1n2j","3D","3","3.5","2095","2145","$2,095 - $2,145","$2,095 - $2,145","false","1,785 sq. ft.","0","CallForAvailability","Available Soon","",,"",,,,"","false","false","[]"
"ocpbp1v5c9","Prime ITB location one block off Ridge Road","1","q2j0gkx","","3","2","2800","2800","$2,800","$2,800","false","1,900 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","4","","false","false","[]"
"5x5ph7m","Redpoint Raleigh","1333967","jz3xeb5","3 Bedroom, 3 BathTownhome","3","3","995","995","$995","$995","true","1,353 - 1,395 sq. ft.","0","AvailableSoon","Available Soon","",,"",,,"3","","false","false","[]"
"5x5ph7m","Redpoint Raleigh","1333978","z1tlvyz","4 Bedroom, 4 Bath Townhome","4","4","899","899","$899","$899","true","1,748 - 2,124 sq. ft.","0","AvailableSoon","Available Soon","",,"",,,"4","","false","false","[]"
"5x5ph7m","Redpoint Raleigh","1699433","k61qb4c","4 Bedroom, 4.5 Bath Commons","4","4.5","905","905","$905","$905","true","1,785 - 2,333 sq. ft.","0","AvailableSoon","Available Soon","",,"",,,"4","","false","false","[]"
"ocp5z7c91m","$300 off 1st month's rent! Spacious 3BD/2.5BA Townhome Rental available near NCSU for fall semester!","1","q2j0gkx","","3","2","1800","1800","$1,800","$1,800","false","1,100 sq. ft.","1","AvailableNow","Rentals Available","2026-08-13T23:59:59.000Z",,"","N/A","N/A","4","","false","false","[]"
"syvz9l4","The Wilde","4289016","zp6yngw","B1 Premium","2","2","730","730","$730","$730","true","430 sq. ft.","3","AvailableNow","Rentals Available","2026-08-14T23:59:59.000Z",,"",,,,"","false","false","[]"
"syvz9l4","The Wilde","4289021","28ysvh8","B1","2","2","920","920","$920","$920","true","430 sq. ft.","0","AvailableSoon","Available Soon","",,"",,,,"","false","false","[]"
"syvz9l4","The Wilde","4289020","gq0fmvw","C1 Premium","3","3","690","690","$690","$690","true","381 sq. ft.","3","AvailableNow","Rentals Available","2026-08-14T23:59:59.000Z",,"",,,,"","false","false","[]"
"syvz9l4","The Wilde","4289018","ytn5s9s","D1","4","4","599","599","$599","$599","true","330 sq. ft.","3","AvailableNow","Rentals Available","2026-08-14T23:59:59.000Z",,"",,,,"","false","false","[]"
"syvz9l4","The Wilde","4289017","c3hbhrg","D1 Premium","4","4","660","660","$660","$660","true","330 sq. ft.","3","AvailableNow","Rentals Available","2026-08-14T23:59:59.000Z",,"",,,,"","false","false","[]"
"ocph8n0fc0","Affordable Student Housing 1 Block from Campus on Wolf Line","1","q2j0gkx","","4","4","640","640","$640","$640","true","1,200 sq. ft.","1","AvailableNow","Rentals Available","2026-08-14T23:59:59.000Z",,"","N/A","N/A","1","","false","false","[]"
"61y0ywr","Hub Raleigh","5960266","qx07e5z","Murphy","0","1","1599","1599","$1,599","$1,599","false","339 - 396 sq. ft.","1","AvailableNow","Rentals Available","2026-08-05T23:59:59.000Z",,"",,,,"","false","false","[]"
"61y0ywr","Hub Raleigh","5960270","0febp50","2x1 Lite","2","1","999","999","$999","$999","false","607 - 728 sq. ft.","2","AvailableNow","Rentals Available","2026-08-05T23:59:59.000Z",,"",,,,"","false","false","[]"
"61y0ywr","Hub Raleigh","5960271","r8pkhz2","2x1","2","1","1225","1225","$1,225","$1,225","false","594 - 686 sq. ft.","2","AvailableNow","Rentals Available","2026-08-05T23:59:59.000Z",,"",,,,"","false","false","[]"
"61y0ywr","Hub Raleigh","5960268","t1kh16b","2x1 Shared","2","1","1079","1079","$1,079","$1,079","false","575 sq. ft.","1","AvailableNow","Rentals Available","2026-08-05T23:59:59.000Z",,"",,,,"","false","false","[]"
"61y0ywr","Hub Raleigh","5960269","gtzzb7x","2x2","2","2","1449","1449","$1,449","$1,449","false","797 - 843 sq. ft.","0","AvailableSoon","Available Soon","",,"",,,,"","false","false","[]"
"61y0ywr","Hub Raleigh","5960275","91lsse4","3x2","3","2","1159","1159","$1,159","$1,159","false","1,024 - 1,126 sq. ft.","1","AvailableNow","Rentals Available","2026-08-05T23:59:59.000Z",,"",,,,"","false","false","[]"
"61y0ywr","Hub Raleigh","5960274","39kl9bd","3x2 Mansion Spa","3","2","1284","1284","$1,284","$1,284","false","1,026 sq. ft.","1","AvailableNow","Rentals Available","2026-08-05T23:59:59.000Z",,"",,,,"","false","false","[]"
"61y0ywr","Hub Raleigh","5960276","mzcyqkh","3x3","3","3","1355","1355","$1,355","$1,355","false","1,029 - 1,190 sq. ft.","0","AvailableSoon","Available Soon","",,"",,,,"","false","false","[]"
"61y0ywr","Hub Raleigh","5960279","5kynt0n","4x2 Lite","4","2","1029","1029","$1,029","$1,029","false","955 - 1,044 sq. ft.","2","AvailableNow","Rentals Available","2026-08-05T23:59:59.000Z",,"",,,,"","false","false","[]"
"61y0ywr","Hub Raleigh","5960278","j501x77","4x2 Pod","4","2","799","799","$799","$799","false","901 - 908 sq. ft.","1","AvailableNow","Rentals Available","2026-08-05T23:59:59.000Z",,"",,,,"","false","false","[]"
"61y0ywr","Hub Raleigh","5960281","vcscche","4x2","4","2","799","799","$799","$799","false","1,089 - 1,201 sq. ft.","1","AvailableNow","Rentals Available","2026-08-05T23:59:59.000Z",,"",,,,"","false","false","[]"
"61y0ywr","Hub Raleigh","5960283","plvw3lv","4x2 Corner","4","2","799","799","$799","$799","false","1,117 - 1,201 sq. ft.","1","AvailableNow","Rentals Available","2026-08-05T23:59:59.000Z",,"",,,,"","false","false","[]"
"61y0ywr","Hub Raleigh","5960282","4w5fmpj","4x2 VIP","4","2","849","849","$849","$849","false","1,135 - 1,201 sq. ft.","1","AvailableNow","Rentals Available","2026-08-05T23:59:59.000Z",,"",,,,"","false","false","[]"
"61y0ywr","Hub Raleigh","5960284","hd7tms1","4x2 VIP Corner","4","2","1074","1074","$1,074","$1,074","false","1,139 sq. ft.","1","AvailableNow","Rentals Available","2026-08-05T23:59:59.000Z",,"",,,,"","false","false","[]"
"61y0ywr","Hub Raleigh","5960280","08nbhn2","4x2 Mansion Spa","4","2","1124","1124","$1,124","$1,124","false","1,089 - 1,186 sq. ft.","1","AvailableNow","Rentals Available","2026-08-05T23:59:59.000Z",,"",,,,"","false","false","[]"
"61y0ywr","Hub Raleigh","5960286","zsjg93w","4x3","4","3","899","899","$899","$899","false","1,145 - 1,340 sq. ft.","2","AvailableNow","Rentals Available","2026-08-05T23:59:59.000Z",,"",,,,"","false","false","[]"
"61y0ywr","Hub Raleigh","5960288","947swn7","4x3 Corner","4","3","899","899","$899","$899","false","1,253 sq. ft.","2","AvailableNow","Rentals Available","2026-08-05T23:59:59.000Z",,"",,,,"","false","false","[]"
"61y0ywr","Hub Raleigh","5960287","4txfk6l","4x3 Mansion Spa","4","3","1099","1099","$1,099","$1,099","false","1,237 - 1,318 sq. ft.","2","AvailableNow","Rentals Available","2026-08-05T23:59:59.000Z",,"",,,,"","false","false","[]"
"61y0ywr","Hub Raleigh","5960285","gvvzczx","4x3 VIP","4","3","1124","1124","$1,124","$1,124","false","1,145 - 1,286 sq. ft.","1","AvailableNow","Rentals Available","2026-08-05T23:59:59.000Z",,"",,,,"","false","false","[]"
"61y0ywr","Hub Raleigh","5960289","k2zr28c","4x3 Corner VIP","4","3","1124","1124","$1,124","$1,124","false","1,253 sq. ft.","1","AvailableNow","Rentals Available","2026-08-05T23:59:59.000Z",,"",,,,"","false","false","[]"
"61y0ywr","Hub Raleigh","5960290","c8qv8md","4x3 TH","4","3","1149","1149","$1,149","$1,149","false","1,427 sq. ft.","1","AvailableNow","Rentals Available","2026-08-05T23:59:59.000Z",,"",,,,"","false","false","[]"
"61y0ywr","Hub Raleigh","5960291","22x824c","4x3 TH Mansion","4","3","1249","1249","$1,249","$1,249","false","1,431 sq. ft.","1","AvailableNow","Rentals Available","2026-08-05T23:59:59.000Z",,"",,,,"","false","false","[]"
"61y0ywr","Hub Raleigh","5960292","92zst55","4x3.5 TH","4","3.5","1275","1275","$1,275","$1,275","false","1,699 - 1,769 sq. ft.","2","AvailableNow","Rentals Available","2026-08-05T23:59:59.000Z",,"",,,,"","false","false","[]"
"61y0ywr","Hub Raleigh","5960294","njh5s4m","4x4","4","4","999","999","$999","$999","false","1,211 - 1,453 sq. ft.","2","AvailableNow","Rentals Available","2026-08-05T23:59:59.000Z",,"",,,,"","false","false","[]"
"61y0ywr","Hub Raleigh","5960296","5n2nx8q","4x4 TH Mansion","4","4","1199","1199","$1,199","$1,199","false","1,359 sq. ft.","2","AvailableNow","Rentals Available","2026-08-05T23:59:59.000Z",,"",,,,"","false","false","[]"
"61y0ywr","Hub Raleigh","5960295","grqz8qw","4x4 Mansion Spa","4","4","1244","1244","$1,244","$1,244","false","1,318 - 1,415 sq. ft.","2","AvailableNow","Rentals Available","2026-08-05T23:59:59.000Z",,"",,,,"","false","false","[]"
"61y0ywr","Hub Raleigh","5960298","yn2m55s","4x4 TH","4","4","1299","1299","$1,299","$1,299","false","1,446 - 1,502 sq. ft.","2","AvailableNow","Rentals Available","2026-08-05T23:59:59.000Z",,"",,,,"","false","false","[]"
"61y0ywr","Hub Raleigh","5960293","h8qths2","4x4 Mansion","4","4","1219","1219","$1,219","$1,219","false","1,213 sq. ft.","1","AvailableNow","Rentals Available","2026-08-05T23:59:59.000Z",,"",,,,"","false","false","[]"
"61y0ywr","Hub Raleigh","5960299","3fflf2f","4x4 Mansion Spa +","4","4","1574","1574","$1,574","$1,574","false","1,544 sq. ft.","0","AvailableSoon","Available Soon","",,"",,,,"","false","false","[]"
"ocp1tnqde5","2 blocks from central campus, 2 blocks from Village District!","1","q2j0gkx","","4","2","3900","3900","$3,900","$3,900","false","1,800 sq. ft.","1","AvailableNow","Rentals Available","2026-07-01T23:59:59.000Z",,"","N/A","N/A","4","","false","false","[]"
"dw0f7sh","Campus Edge","779519","8xc85n0","1x1 Platinum","1","1","1475","1475","$1,475","$1,475","false","641 sq. ft.","2","AvailableNow","Rentals Available","2026-08-14T23:59:59.000Z",,"",,,"1","","false","false","[]"
"dw0f7sh","Campus Edge","779520","15rh4p5","2x2 Platinum","2","2","960","1895","$960 - $1,895","$960 - $1,895","true","978 sq. ft.","3","AvailableNow","Rentals Available","2026-08-14T23:59:59.000Z",,"",,,"2","","false","false","[]"
"dw0f7sh","Campus Edge","3464221","plz57tr","2x2 Upgraded","2","2","955","955","$955","$955","true","978 sq. ft.","2","AvailableNow","Rentals Available","2026-08-14T23:59:59.000Z",,"",,,,"","false","false","[]"
"dw0f7sh","Campus Edge","3464222","msq7ncj","3x3 Upgraded","3","3","905","905","$905","$905","true","1,296 sq. ft.","2","AvailableNow","Rentals Available","2026-08-14T23:59:59.000Z",,"",,,,"","false","false","[]"
"dw0f7sh","Campus Edge","779521","cfntqsd","3x3 Platinum","3","3","940","940","$940","$940","true","1,296 sq. ft.","2","AvailableNow","Rentals Available","2026-08-14T23:59:59.000Z",,"",,,"3","","false","false","[]"
"ocp85fz0j3","Brand-New 4BR Townhomes - Eight at State","1","q2j0gkx","","4","4.5","4000","4000","$4,000","$4,000","false","1,783 sq. ft.","1","AvailableNow","Rentals Available","2026-08-01T23:59:59.000Z",,"","N/A","N/A","4","","false","false","[]"
"zfcjzqy","Yugo Raleigh Logan","2020717","sy8wqv5","1 Bed, 1 Bath Classic","1","1","1859","1879","$1,859 - $1,879","$1,859 - $1,879","false","561 sq. ft.","2","FutureDate","Available Soon","2027-08-13T23:59:59.000Z",,"",,,"1","","false","false","[]"
"zfcjzqy","Yugo Raleigh Logan","2381641","4qts4ql","1 Bed, 1 Bath Corner","1","1","1879","1879","$1,879","$1,879","false","617 sq. ft.","1","FutureDate","Available Soon","2027-08-13T23:59:59.000Z",,"",,,"1","","false","false","[]"
"zfcjzqy","Yugo Raleigh Logan","2381642","1be69b6","2 Bed, 2 Bath Courtyard","2","2","1219","1289","$1,219 - $1,289","$1,219 - $1,289","true","844 sq. ft.","3","AvailableNow","Rentals Available","2026-08-16T23:59:59.000Z",,"",,,"2","","false","false","[]"
"zfcjzqy","Yugo Raleigh Logan","2020718","8hjqs11","2 Bed, 2 Bath Classic","2","2","1219","1219","$1,219","$1,219","true","816 sq. ft.","1","FutureDate","Available Soon","2027-08-13T23:59:59.000Z",,"",,,"2","","false","false","[]"
"zfcjzqy","Yugo Raleigh Logan","2381643","qpzhx4x","2 Bed, 2 Bath Plus","2","2","1219","1219","$1,219","$1,219","true","866 sq. ft.","1","FutureDate","Available Soon","2027-08-13T23:59:59.000Z",,"",,,"2","","false","false","[]"
"zfcjzqy","Yugo Raleigh Logan","2381644","dpzj59l","2 Bed, 2 Bath Corner","2","2","1259","1259","$1,259","$1,259","true","946 - 952 sq. ft.","1","FutureDate","Available Soon","2027-08-13T23:59:59.000Z",,"",,,"2","","false","false","[]"
"zfcjzqy","Yugo Raleigh Logan","2020719","1w34n14","3 Bed, 3 Bath Classic","3","3","1149","1199","$1,149 - $1,199","$1,149 - $1,199","true","1,071 sq. ft.","2","AvailableNow","Rentals Available","2026-08-16T23:59:59.000Z",,"",,,"3","","false","false","[]"
"zfcjzqy","Yugo Raleigh Logan","3307143","2qk6jwc","3 Bed, 3 Bath Courtyard","3","3","1149","1149","$1,149","$1,149","false","1,071 sq. ft.","1","FutureDate","Available Soon","2027-08-13T23:59:59.000Z",,"",,,,"","false","false","[]"
"zfcjzqy","Yugo Raleigh Logan","2381646","ps0ckbs","3 Bed, 3 Bath Corner","3","3","1169","1169","$1,169","$1,169","true","1,116 sq. ft.","1","FutureDate","Available Soon","2027-08-13T23:59:59.000Z",,"",,,"3","","false","false","[]"
"zfcjzqy","Yugo Raleigh Logan","3307144","dc385rh","4 Bed, 4 Bath Courtyard","4","4","999","1239","$999 - $1,239","$999 - $1,239","false","1,392 sq. ft.","2","AvailableNow","Rentals Available","2026-08-16T23:59:59.000Z",,"",,,,"","false","false","[]"
"zfcjzqy","Yugo Raleigh Logan","2020720","kybegtc","4 Bed, 4 Bath Classic","4","4","999","1259","$999 - $1,259","$999 - $1,259","true","1,288 sq. ft.","2","AvailableNow","Rentals Available","2026-08-16T23:59:59.000Z",,"",,,"4","","false","false","[]"
"zfcjzqy","Yugo Raleigh Logan","2381647","fzvlmhv","4 Bed, 4 Bath Deluxe","4","4","1099","1239","$1,099 - $1,239","$1,099 - $1,239","true","1,368 - 1,380 sq. ft.","2","AvailableNow","Rentals Available","2026-08-16T23:59:59.000Z",,"",,,"4","","false","false","[]"
"zfcjzqy","Yugo Raleigh Logan","3333267","9dhdsd6","4 Bed, 4 Bath Vista","4","4","1099","1259","$1,099 - $1,259","$1,099 - $1,259","false","1,552 - 1,700 sq. ft.","2","AvailableNow","Rentals Available","2026-08-16T23:59:59.000Z",,"",,,,"","false","false","[]"
"zfcjzqy","Yugo Raleigh Logan","2381666","xzttdvn","4 Bed, 4 Bath Plus","4","4","999","999","$999","$999","true","1,340 sq. ft.","1","FutureDate","Available Soon","2027-08-13T23:59:59.000Z",,"",,,"4","","false","false","[]"
"zfcjzqy","Yugo Raleigh Logan","2381664","zlbrrty","4 Bed, 4 Bath Premier","4","4","1099","1099","$1,099","$1,099","true","1,512 sq. ft.","1","FutureDate","Available Soon","2027-08-13T23:59:59.000Z",,"",,,"4","","false","false","[]"
"ocpx3vt61n","FURNISHED NCSU STUDENT HOUSING – TOWNHOME ROOM RENTAL WITH PRIVATE BATHROOM ($850/room)","1","q2j0gkx","","3","3","850","850","$850","$850","true","1,359 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","3","","false","false","[]"
"9rxe6j6","The Dakota","2057687","yqsd0hv","A2","1","1","1374","1413","$1,374 - $1,413","$1,416 - $1,455","false","716 sq. ft.","4","AvailableNow","Rentals Available","2026-08-10T23:59:59.000Z","150","",,,,"","false","false","[]"
"9rxe6j6","The Dakota","1872900","7mtkhdz","A1","1","1","1370","1383","$1,370 - $1,383","$1,412 - $1,425","false","706 sq. ft.","2","AvailableNow","Rentals Available","2026-08-26T23:59:59.000Z","150","",,,,"","false","false","[]"
"9rxe6j6","The Dakota","2057690","fh7w7ms","A5","1","1","1437","1437","$1,437","$1,479","false","812 sq. ft.","1","FutureDate","Available Soon","2026-10-28T23:59:59.000Z","150","",,,,"","false","false","[]"
"9rxe6j6","The Dakota","2057689","3bece7f","A4","1","1","1330","1330","$1,330","$1,372","false","760 sq. ft.","0","AvailableSoon","Available Soon","","150","",,,,"","false","false","[]"
"9rxe6j6","The Dakota","2057688","dvcymxh","A3","1","1","1345","1345","$1,345","$1,387","false","750 sq. ft.","0","AvailableSoon","Available Soon","","150","",,,,"","false","false","[]"
"9rxe6j6","The Dakota","2057691","wtefn9h","A6","1","1","1505","1505","$1,505","$1,547","false","1,086 sq. ft.","0","AvailableSoon","Available Soon","","150","",,,,"","false","false","[]"
"9rxe6j6","The Dakota","2057692","qzvz8hx","B1","2","2","1782","1828","$1,782 - $1,828","$1,824 - $1,870","false","1,104 sq. ft.","3","AvailableNow","Rentals Available","2026-07-21T23:59:59.000Z","150","",,,,"","false","false","[]"
"9rxe6j6","The Dakota","2219225","jhj9gs6","B7","2","2","1804","1841","$1,804 - $1,841","$1,846 - $1,883","false","1,105 sq. ft.","3","FutureDate","Available Soon","2026-09-14T23:59:59.000Z","150","",,,,"","false","false","[]"
"9rxe6j6","The Dakota","1931644","pmvl6js","B6","2","2","1749","1776","$1,749 - $1,776","$1,791 - $1,818","false","1,095 sq. ft.","2","FutureDate","Available Soon","2026-09-22T23:59:59.000Z","150","",,,,"","false","false","[]"
"9rxe6j6","The Dakota","2057698","s4pjvw4","B5","2","2","1979","2014","$1,979 - $2,014","$2,021 - $2,056","false","1,293 sq. ft.","2","AvailableNow","Rentals Available","2026-07-22T23:59:59.000Z","150","",,,,"","false","false","[]"
